course_code,course,EX,A,B,C,D,P,F,session,category,Personal Interest,EX_percent,A_percent,B_percent,C_percent,D_percent,P_percent,F_percent,Mean Grade,cum_EX_A_%,cum_EX_A_B_%,"cum_EX,A,B,C_%"
NA60038, ,0,0,1,0,0,0,0,Autumn 21,Ocean Engineering and Naval Architecture_related_roles,,0.0,0.0,100.0,0.0,0.0,0.0,0.0,8.0,0.0,100.0,100.0
NA40020,COMPUTATIONAL MARINE HYDRODYNAMICS ,2,4,2,1,1,2,0,Spring 22,Ocean Engineering and Naval Architecture_related_roles,,16.666666666666664,33.33333333333333,16.666666666666664,8.333333333333332,8.333333333333332,16.666666666666664,0.0,7.083333333333333,49.99999999999999,66.66666666666666,74.99999999999999
NA60045, ,3,7,6,2,0,0,0,Autumn 21,Ocean Engineering and Naval Architecture_related_roles,,16.666666666666664,38.88888888888889,33.33333333333333,11.11111111111111,0.0,0.0,0.0,8.61111111111111,55.55555555555556,88.88888888888889,100.0
NA48002,COMPREHENSIVE VIVA ,0,3,16,6,4,2,0,Spring 22,Ocean Engineering and Naval Architecture_related_roles,Programming and Software Engineering; ,0.0,9.67741935483871,51.61290322580645,19.35483870967742,12.903225806451612,6.451612903225806,0.0,7.129032258064516,9.67741935483871,61.29032258064516,80.64516129032258
NA60038, ,0,2,2,13,7,3,0,Spring 22,Ocean Engineering and Naval Architecture_related_roles,,0.0,7.4074074074074066,7.4074074074074066,48.148148148148145,25.925925925925924,11.11111111111111,0.0,6.185185185185185,7.4074074074074066,14.814814814814813,62.96296296296296
NA60052, ,0,0,0,4,2,1,0,Spring 22,Ocean Engineering and Naval Architecture_related_roles,,0.0,0.0,0.0,57.14285714285714,28.57142857142857,14.285714285714285,0.0,5.714285714285714,0.0,0.0,57.14285714285714
NA60060, ,1,4,1,0,2,1,0,Spring 22,Ocean Engineering and Naval Architecture_related_roles,,11.11111111111111,44.44444444444444,11.11111111111111,0.0,22.22222222222222,11.11111111111111,0.0,7.333333333333333,55.55555555555556,66.66666666666667,66.66666666666667
RX60017, ,0,1,5,2,0,3,0,Spring 21,Other_related_roles,,0.0,9.090909090909092,45.45454545454545,18.181818181818183,0.0,27.27272727272727,0.0,5.7272727272727275,9.090909090909092,54.54545454545455,72.72727272727273
NA60052, ,0,0,0,1,1,0,0,Autumn 21,Ocean Engineering and Naval Architecture_related_roles,,0.0,0.0,0.0,50.0,50.0,0.0,0.0,6.5,0.0,0.0,50.0
NA60022, ,0,0,1,2,1,0,0,Spring 22,Ocean Engineering and Naval Architecture_related_roles,,0.0,0.0,25.0,50.0,25.0,0.0,0.0,7.0,0.0,25.0,75.0
NA48001,INDUSTRIAL TRAINING ,5,10,21,12,1,0,1,Autumn 22,Ocean Engineering and Naval Architecture_related_roles,,10.0,20.0,42.0,24.0,2.0,0.0,2.0,7.96,30.0,72.0,96.0
NA57003,PROJECT ,4,9,10,0,1,0,1,Autumn 22,Ocean Engineering and Naval Architecture_related_roles,,16.0,36.0,40.0,0.0,4.0,0.0,4.0,8.28,52.0,92.0,92.0
NA59007,DESIGN LABORATORY ,2,6,7,5,4,0,1,Autumn 22,Ocean Engineering and Naval Architecture_related_roles,,8.0,24.0,28.000000000000004,20.0,16.0,0.0,4.0,7.56,32.0,60.0,80.0
NA60003, ,0,0,0,0,2,1,0,Autumn 22,Ocean Engineering and Naval Architecture_related_roles,,0.0,0.0,0.0,0.0,66.66666666666666,33.33333333333333,0.0,4.0,0.0,0.0,0.0
NA60014, ,2,4,4,0,0,0,0,Spring 22,Ocean Engineering and Naval Architecture_related_roles,,20.0,40.0,40.0,0.0,0.0,0.0,0.0,8.8,60.0,100.0,100.0
NA47005,PROJECT-I ,3,10,1,0,0,0,0,Autumn 21,Ocean Engineering and Naval Architecture_related_roles,,21.428571428571427,71.42857142857143,7.142857142857142,0.0,0.0,0.0,0.0,9.142857142857142,92.85714285714286,100.0,100.0
NA47004,PROJECT-II ,4,9,0,0,1,0,1,Spring 22,Ocean Engineering and Naval Architecture_related_roles,,26.666666666666668,60.0,0.0,0.0,6.666666666666667,0.0,6.666666666666667,8.466666666666667,86.66666666666667,86.66666666666667,86.66666666666667
NA40020,COMPUTATIONAL MARINE HYDRODYNAMICS ,0,1,0,0,1,0,0,Spring 21,Ocean Engineering and Naval Architecture_related_roles,,0.0,50.0,0.0,0.0,50.0,0.0,0.0,7.5,50.0,50.0,50.0
NA60022, ,0,0,0,0,1,0,0,Autumn 21,Ocean Engineering and Naval Architecture_related_roles,,0.0,0.0,0.0,0.0,100.0,0.0,0.0,6.0,0.0,0.0,0.0
NA60021, ,0,0,0,0,0,1,0,Spring 22,Ocean Engineering and Naval Architecture_related_roles,,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
MA30227,OPTIMIZATION TECHNIQUES ,10,24,26,13,12,3,1,Autumn 22,Mathematics_related_roles,,11.235955056179774,26.96629213483146,29.213483146067414,14.606741573033707,13.48314606741573,3.3707865168539324,1.1235955056179776,7.719101123595506,38.20224719101123,67.41573033707864,82.02247191011234
NA61001, ,1,5,14,9,6,3,0,Autumn 22,Ocean Engineering and Naval Architecture_related_roles,,2.631578947368421,13.157894736842104,36.84210526315789,23.684210526315788,15.789473684210526,7.894736842105263,0.0,7.0,15.789473684210526,52.63157894736842,76.3157894736842
ET60007, ,0,0,0,0,1,0,1,Spring 21,Other_related_roles,,0.0,0.0,0.0,0.0,50.0,0.0,50.0,3.0,0.0,0.0,0.0
NA60048, ,0,0,1,0,0,0,0,Autumn 21,Ocean Engineering and Naval Architecture_related_roles,,0.0,0.0,100.0,0.0,0.0,0.0,0.0,8.0,0.0,100.0,100.0
NA60021, ,0,3,3,1,1,1,0,Autumn 22,Ocean Engineering and Naval Architecture_related_roles,,0.0,33.33333333333333,33.33333333333333,11.11111111111111,11.11111111111111,11.11111111111111,0.0,7.111111111111111,33.33333333333333,66.66666666666666,77.77777777777777
NA60045, ,2,1,2,0,1,1,1,Autumn 22,Ocean Engineering and Naval Architecture_related_roles,,25.0,12.5,25.0,0.0,12.5,12.5,12.5,6.375,37.5,62.5,62.5
CL60030, ,0,0,0,1,0,0,0,Spring 21,Other_related_roles,,0.0,0.0,0.0,100.0,0.0,0.0,0.0,7.0,0.0,0.0,100.0
NA60048, ,0,4,0,1,0,0,0,Spring 22,Ocean Engineering and Naval Architecture_related_roles,,0.0,80.0,0.0,20.0,0.0,0.0,0.0,8.6,80.0,80.0,100.0
NA60045, ,1,0,0,0,0,0,0,Autumn 20,Ocean Engineering and Naval Architecture_related_roles,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,100.0,100.0,100.0
NA60060, ,0,0,0,1,0,0,0,Autumn 21,Ocean Engineering and Naval Architecture_related_roles,,0.0,0.0,0.0,100.0,0.0,0.0,0.0,7.0,0.0,0.0,100.0
MA31007,MATHEMATICAL METHODS ,26,47,9,3,1,2,0,Autumn 21,Mathematics_related_roles,,29.545454545454547,53.40909090909091,10.227272727272728,3.4090909090909087,1.1363636363636365,2.272727272727273,0.0,8.886363636363637,82.95454545454545,93.18181818181819,96.5909090909091
NA61005, ,0,0,1,5,3,0,1,Autumn 22,Ocean Engineering and Naval Architecture_related_roles,,0.0,0.0,10.0,50.0,30.0,0.0,10.0,6.1,0.0,10.0,60.0
ES61201, ,0,0,1,2,0,1,0,Autumn 22,Environmental Science_related_roles,,0.0,0.0,25.0,50.0,0.0,25.0,0.0,5.5,0.0,25.0,75.0
AI60003, ,1,0,0,0,0,0,0,Spring 21,Artificial Intelligence_related_roles,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,100.0,100.0,100.0
PH20007,CLASSICAL MECHANICS-I ,2,8,11,4,2,3,0,Autumn 19,Physics_related_roles,,6.666666666666667,26.666666666666668,36.666666666666664,13.333333333333334,6.666666666666667,10.0,0.0,7.333333333333333,33.333333333333336,70.0,83.33333333333333
PH21001,ELECTRODYNAMICS-I ,1,4,4,6,7,8,0,Autumn 19,Physics_related_roles,,3.3333333333333335,13.333333333333334,13.333333333333334,20.0,23.333333333333332,26.666666666666668,0.0,5.4,16.666666666666668,30.0,50.0
PH29001,GENERAL PROPERTIES & THERMAL PHYSICS LAB ,8,18,2,1,0,0,0,Autumn 19,Physics_related_roles,,27.586206896551722,62.06896551724138,6.896551724137931,3.4482758620689653,0.0,0.0,0.0,9.137931034482758,89.65517241379311,96.55172413793105,100.00000000000001
PH20101,FLUID MECHANICS AND ELASTICITY ,4,5,8,4,4,5,0,Spring 20,Physics_related_roles,,13.333333333333334,16.666666666666664,26.666666666666668,13.333333333333334,13.333333333333334,16.666666666666664,0.0,6.7,30.0,56.66666666666667,70.0
PH21004,THERMAL PHYSICS ,9,18,2,0,1,0,0,Spring 20,Physics_related_roles,,30.0,60.0,6.666666666666667,0.0,3.3333333333333335,0.0,0.0,9.133333333333333,90.0,96.66666666666667,96.66666666666667
PH29008,ELECTROMAGNETISM & OPTICS LAB - I ,13,11,5,0,0,0,0,Spring 20,Physics_related_roles,,44.827586206896555,37.93103448275862,17.24137931034483,0.0,0.0,0.0,0.0,9.275862068965518,82.75862068965517,100.0,100.0
PH31003,ELECTRODYNAMICS-II ,3,13,6,6,1,1,0,Autumn 20,Physics_related_roles,,10.0,43.333333333333336,20.0,20.0,3.3333333333333335,3.3333333333333335,0.0,8.1,53.333333333333336,73.33333333333334,93.33333333333334
PH31007,CLASSICAL MECHANICS-II ,3,13,8,6,0,0,0,Autumn 20,Physics_related_roles,,10.0,43.333333333333336,26.666666666666668,20.0,0.0,0.0,0.0,8.433333333333334,53.333333333333336,80.0,100.0
PH31009,ELECTRONICS FOR PHYSICISTS ,2,20,4,1,3,0,0,Autumn 20,Physics_related_roles,,6.666666666666667,66.66666666666666,13.333333333333334,3.3333333333333335,10.0,0.0,0.0,8.566666666666666,73.33333333333333,86.66666666666666,89.99999999999999
PH31013,MATHEMATICAL METHODS I ,0,10,9,7,1,2,1,Autumn 20,Physics_related_roles,,0.0,33.33333333333333,30.0,23.333333333333332,3.3333333333333335,6.666666666666667,3.3333333333333335,7.233333333333333,33.33333333333333,63.33333333333333,86.66666666666666
PH39003,ELECTRONICS LAB. ,22,4,3,1,0,0,0,Autumn 20,Physics_related_roles,,73.33333333333333,13.333333333333334,10.0,3.3333333333333335,0.0,0.0,0.0,9.566666666666666,86.66666666666666,96.66666666666666,99.99999999999999
PH39005,ELECTROMAGNETISM & OPTICS LAB - II ,18,8,1,2,0,1,0,Autumn 20,Physics_related_roles,,60.0,26.666666666666668,3.3333333333333335,6.666666666666667,0.0,3.3333333333333335,0.0,9.133333333333333,86.66666666666667,90.0,96.66666666666667
PH38002,COMPREHENSIVE VIVA VOCE - I ,1,12,8,4,3,2,0,Spring 21,Physics_related_roles,,3.3333333333333335,40.0,26.666666666666668,13.333333333333334,10.0,6.666666666666667,0.0,7.6,43.333333333333336,70.0,83.33333333333333
PH39008,ELECTROMAGNETISM & OPTICS LAB - III ,7,21,0,1,0,1,0,Spring 21,Physics_related_roles,,23.333333333333332,70.0,0.0,3.3333333333333335,0.0,3.3333333333333335,0.0,8.866666666666667,93.33333333333333,93.33333333333333,96.66666666666666
PH41008,MATHEMATICAL METHODS -II ,5,13,9,1,3,1,0,Spring 21,Physics_related_roles,,15.625,40.625,28.125,3.125,9.375,3.125,0.0,8.25,56.25,84.375,87.5
PH41010,QUANTUM MECHANICS-II ,1,2,1,14,10,4,0,Spring 21,Physics_related_roles,,3.125,6.25,3.125,43.75,31.25,12.5,0.0,6.0625,9.375,12.5,56.25
PH41012,COMPUTATIONAL METHODS ,6,11,6,4,3,2,0,Spring 21,Physics_related_roles,,18.75,34.375,18.75,12.5,9.375,6.25,0.0,7.90625,53.125,71.875,84.375
PH41014,CONDENSED MATTER PHYSICS-I ,1,9,15,3,1,3,0,Spring 21,Physics_related_roles,,3.125,28.125,46.875,9.375,3.125,9.375,0.0,7.4375,31.25,78.125,87.5
PH41016,NUCLEAR AND PARTICLE PHYSICS -I ,3,7,15,5,1,3,0,Spring 21,Physics_related_roles,,8.823529411764707,20.588235294117645,44.11764705882353,14.705882352941178,2.941176470588235,8.823529411764707,0.0,7.470588235294118,29.41176470588235,73.52941176470588,88.23529411764706
PH49012,COMPUTATIONAL PHYSICS LAB. ,21,3,2,3,1,2,0,Spring 21,Physics_related_roles,,65.625,9.375,6.25,9.375,3.125,6.25,0.0,8.75,75.0,81.25,90.625
PH49016,NUCLEAR & PARTICLE PHYSICS LAB I ,5,18,8,1,0,0,0,Spring 21,Physics_related_roles,,15.625,56.25,25.0,3.125,0.0,0.0,0.0,8.84375,71.875,96.875,100.0
PH41017,CONDENSED MATTER PHYSICS-II ,2,5,16,4,1,3,1,Autumn 21,Physics_related_roles,,6.25,15.625,50.0,12.5,3.125,9.375,3.125,7.09375,21.875,71.875,84.375
PH41019,NUCLEAR AND PARTICLE PHYSICS -II ,1,3,18,2,2,3,2,Autumn 21,Physics_related_roles,,3.225806451612903,9.67741935483871,58.06451612903226,6.451612903225806,6.451612903225806,9.67741935483871,6.451612903225806,6.67741935483871,12.903225806451612,70.96774193548387,77.41935483870968
PH41023,STATISTICAL PHYSICS-I ,2,5,12,10,9,2,0,Autumn 21,Physics_related_roles,,5.0,12.5,30.0,25.0,22.5,5.0,0.0,7.125,17.5,47.5,72.5
PH49001,CONDENSED MATTER PHYSICS LAB-I ,9,16,3,0,1,0,0,Autumn 21,Physics_related_roles,,31.03448275862069,55.172413793103445,10.344827586206897,0.0,3.4482758620689653,0.0,0.0,9.10344827586207,86.20689655172413,96.55172413793102,96.55172413793102
PH49019,NUCLEAR AND PARTICLE PHYSICS LAB-II ,2,26,2,0,0,1,1,Autumn 21,Physics_related_roles,,6.25,81.25,6.25,0.0,0.0,3.125,3.125,8.4375,87.5,93.75,93.75
PH41009,ORDER AND CHAOS ,3,1,8,9,7,2,0,Spring 22,Physics_related_roles,,10.0,3.3333333333333335,26.666666666666668,30.0,23.333333333333332,6.666666666666667,0.0,6.933333333333334,13.333333333333334,40.0,70.0
PH49014,CONDENSED MATTER PHYSICS LAB-II ,25,5,0,0,0,0,0,Spring 22,Physics_related_roles,,83.33333333333334,16.666666666666664,0.0,0.0,0.0,0.0,0.0,9.833333333333334,100.0,100.0,100.0
PH52002,ATOMIC AND MOLECULAR PHYSICS ,2,24,3,0,0,0,0,Spring 22,Physics_related_roles,,6.896551724137931,82.75862068965517,10.344827586206897,0.0,0.0,0.0,0.0,8.96551724137931,89.65517241379311,100.0,100.0
PH58036,INTRODUCTION TO ASTRONOMY & ASTROPHYSICS ,0,3,8,0,1,0,0,Spring 22,Physics_related_roles,,0.0,25.0,66.66666666666666,0.0,8.333333333333332,0.0,0.0,8.083333333333334,25.0,91.66666666666666,91.66666666666666
PH61007, ,1,2,3,4,1,1,0,Spring 22,Physics_related_roles,,8.333333333333332,16.666666666666664,25.0,33.33333333333333,8.333333333333332,8.333333333333332,0.0,7.166666666666667,24.999999999999996,50.0,83.33333333333333
PH51001,EXPERIMENTAL METHODS ,3,5,7,6,5,2,1,Autumn 22,Physics_related_roles,,10.344827586206897,17.24137931034483,24.137931034482758,20.689655172413794,17.24137931034483,6.896551724137931,3.4482758620689653,7.0,27.586206896551726,51.724137931034484,72.41379310344828
PH51023,STATISTICAL PHYSICS-II ,2,2,6,7,5,6,1,Autumn 22,Physics_related_roles,,6.896551724137931,6.896551724137931,20.689655172413794,24.137931034482758,17.24137931034483,20.689655172413794,3.4482758620689653,5.689655172413793,13.793103448275861,34.48275862068965,58.62068965517241
PH57001,PROJECT PART-I ,4,5,9,4,3,3,1,Autumn 22,Physics_related_roles,,13.793103448275861,17.24137931034483,31.03448275862069,13.793103448275861,10.344827586206897,10.344827586206897,3.4482758620689653,7.0,31.03448275862069,62.06896551724138,75.86206896551724
PH58033,SUMMER TRAINING ,5,2,13,4,2,0,3,Autumn 22,Physics_related_roles,,17.24137931034483,6.896551724137931,44.827586206896555,13.793103448275861,6.896551724137931,0.0,10.344827586206897,7.310344827586207,24.13793103448276,68.96551724137932,82.75862068965517
PH60305, ,0,3,2,4,3,3,1,Autumn 22,Physics_related_roles,,0.0,18.75,12.5,25.0,18.75,18.75,6.25,5.5625,18.75,31.25,56.25
RD30002,TRANSFER AND MANAGEMENT OF RURAL TECHNOLOGY ,0,1,3,0,0,0,0,Autumn 19,Other_related_roles,,0.0,25.0,75.0,0.0,0.0,0.0,0.0,8.25,25.0,100.0,100.0
PH60033, ,0,3,2,1,0,0,0,Spring 22,Physics_related_roles,,0.0,50.0,33.33333333333333,16.666666666666664,0.0,0.0,0.0,8.333333333333334,50.0,83.33333333333333,100.0
PH60303, ,1,2,0,2,0,0,0,Autumn 21,Physics_related_roles,,20.0,40.0,0.0,40.0,0.0,0.0,0.0,8.4,60.0,60.0,100.0
PH61010, ,1,4,0,1,1,0,0,Spring 22,Physics_related_roles,,14.285714285714285,57.14285714285714,0.0,14.285714285714285,14.285714285714285,0.0,0.0,8.428571428571429,71.42857142857142,71.42857142857142,85.7142857142857
AT60205, ,4,3,4,7,3,1,0,Autumn 22,Other_related_roles,,18.181818181818183,13.636363636363635,18.181818181818183,31.818181818181817,13.636363636363635,4.545454545454546,0.0,7.545454545454546,31.81818181818182,50.0,81.81818181818181
PH60034, ,1,0,2,1,1,0,0,Autumn 22,Physics_related_roles,,20.0,0.0,40.0,20.0,20.0,0.0,0.0,7.8,20.0,60.0,80.0
PH60042, ,0,1,0,0,0,1,0,Autumn 22,Physics_related_roles,,0.0,50.0,0.0,0.0,0.0,50.0,0.0,4.5,50.0,50.0,50.0
ES61002, ,0,0,0,0,1,0,0,Autumn 19,Environmental Science_related_roles,,0.0,0.0,0.0,0.0,100.0,0.0,0.0,6.0,0.0,0.0,0.0
EP60201, ,2,14,6,1,0,0,0,Autumn 22,Other_related_roles,,8.695652173913043,60.86956521739131,26.08695652173913,4.3478260869565215,0.0,0.0,0.0,8.73913043478261,69.56521739130436,95.65217391304348,100.0
PH60308, ,1,2,4,5,5,3,3,Autumn 22,Physics_related_roles,,4.3478260869565215,8.695652173913043,17.391304347826086,21.73913043478261,21.73913043478261,13.043478260869565,13.043478260869565,5.434782608695652,13.043478260869565,30.43478260869565,52.17391304347826
MA51005,ANALYTICAL MECHANICS ,0,0,0,2,0,0,0,Autumn 19,Mathematics_related_roles,,0.0,0.0,0.0,100.0,0.0,0.0,0.0,7.0,0.0,0.0,100.0
PH21201,CLASSICAL DYNAMICS AND SPECIAL RELATIVITY ,0,0,0,0,1,0,0,Autumn 19,Physics_related_roles,,0.0,0.0,0.0,0.0,100.0,0.0,0.0,6.0,0.0,0.0,0.0
CY61039, ,0,0,1,0,0,0,0,Spring 22,Chemistry_related_roles,,0.0,0.0,100.0,0.0,0.0,0.0,0.0,8.0,0.0,100.0,100.0
HS20002,GENERAL PSYCHOLOGY ,2,68,7,1,1,1,0,Spring 22,Humanities and Social Science_related_roles,,2.5,85.0,8.75,1.25,1.25,1.25,0.0,8.7625,87.5,96.25,97.5
MA60061, ,0,1,1,0,1,0,0,Autumn 19,Mathematics_related_roles,,0.0,33.33333333333333,33.33333333333333,0.0,33.33333333333333,0.0,0.0,7.666666666666667,33.33333333333333,66.66666666666666,66.66666666666666
TS70006, ,0,0,1,0,0,0,0,Spring 20,Other_related_roles,,0.0,0.0,100.0,0.0,0.0,0.0,0.0,8.0,0.0,100.0,100.0
RD30005,FUNDAMENTALS OF RURAL INNOVATION AND MANAGEMENT ,3,6,7,6,2,3,0,Autumn 22,Other_related_roles,,11.11111111111111,22.22222222222222,25.925925925925924,22.22222222222222,7.4074074074074066,11.11111111111111,0.0,7.185185185185185,33.33333333333333,59.25925925925925,81.48148148148147
EP60038, ,2,6,3,2,0,0,0,Autumn 21,Other_related_roles,,15.384615384615385,46.15384615384615,23.076923076923077,15.384615384615385,0.0,0.0,0.0,8.615384615384615,61.53846153846154,84.61538461538461,100.0
MA20104,PROBABILITY & STATISTICS ,0,0,1,0,0,0,0,Autumn 22,Mathematics_related_roles,,0.0,0.0,100.0,0.0,0.0,0.0,0.0,8.0,0.0,100.0,100.0
PH60309, ,0,1,2,1,0,1,0,Autumn 22,Physics_related_roles,,0.0,20.0,40.0,20.0,0.0,20.0,0.0,6.4,20.0,60.0,80.0
PH60109, ,1,1,0,0,0,0,0,Autumn 22,Physics_related_roles,,50.0,50.0,0.0,0.0,0.0,0.0,0.0,9.5,100.0,100.0,100.0
MA60002, ,0,0,1,0,0,0,0,Autumn 19,Mathematics_related_roles,,0.0,0.0,100.0,0.0,0.0,0.0,0.0,8.0,0.0,100.0,100.0
IM60213, ,0,1,2,0,2,1,0,Autumn 21,Industrial and Systems Engineering_related_roles,,0.0,16.666666666666664,33.33333333333333,0.0,33.33333333333333,16.666666666666664,0.0,6.166666666666667,16.666666666666664,49.99999999999999,49.99999999999999
PH60308, ,0,0,0,1,0,1,0,Spring 22,Physics_related_roles,,0.0,0.0,0.0,50.0,0.0,50.0,0.0,3.5,0.0,0.0,50.0
PH60303, ,0,1,3,3,3,2,2,Autumn 22,Physics_related_roles,,0.0,7.142857142857142,21.428571428571427,21.428571428571427,21.428571428571427,14.285714285714285,14.285714285714285,5.142857142857143,7.142857142857142,28.57142857142857,50.0
CR61005, ,0,0,0,0,1,2,0,Autumn 19,Other_related_roles,,0.0,0.0,0.0,0.0,33.33333333333333,66.66666666666666,0.0,2.0,0.0,0.0,0.0
PH60044, ,0,1,0,1,0,0,0,Spring 22,Physics_related_roles,,0.0,50.0,0.0,50.0,0.0,0.0,0.0,8.0,50.0,50.0,100.0
PH60406, ,2,0,1,1,0,1,0,Spring 22,Physics_related_roles,,40.0,0.0,20.0,20.0,0.0,20.0,0.0,7.0,40.0,60.0,80.0
PH60035, ,1,0,2,4,4,4,2,Autumn 22,Physics_related_roles,,5.88235294117647,0.0,11.76470588235294,23.52941176470588,23.52941176470588,23.52941176470588,11.76470588235294,4.588235294117647,5.88235294117647,17.64705882352941,41.17647058823529
IM60006, ,0,0,0,0,1,0,0,Autumn 19,Industrial and Systems Engineering_related_roles,,0.0,0.0,0.0,0.0,100.0,0.0,0.0,6.0,0.0,0.0,0.0
CR60006, ,0,0,2,0,0,0,0,Spring 22,Other_related_roles,,0.0,0.0,100.0,0.0,0.0,0.0,0.0,8.0,0.0,100.0,100.0
PH61014, ,0,1,0,0,0,0,0,Spring 22,Physics_related_roles,,0.0,100.0,0.0,0.0,0.0,0.0,0.0,9.0,100.0,100.0,100.0
CR61021, ,0,1,2,0,0,0,0,Autumn 22,Other_related_roles,,0.0,33.33333333333333,66.66666666666666,0.0,0.0,0.0,0.0,8.333333333333334,33.33333333333333,99.99999999999999,99.99999999999999
PH60034, ,0,0,1,0,0,0,0,Autumn 21,Physics_related_roles,,0.0,0.0,100.0,0.0,0.0,0.0,0.0,8.0,0.0,100.0,100.0
PH61009, ,0,0,1,0,0,1,0,Autumn 21,Physics_related_roles,,0.0,0.0,50.0,0.0,0.0,50.0,0.0,4.0,0.0,50.0,50.0
CY11001,CHEMISTRY ,116,188,190,98,73,62,0,Autumn 19,Chemistry_related_roles,,15.955983493810177,25.859697386519947,26.13480055020633,13.480055020632737,10.041265474552958,8.528198074277855,0.0,7.559834938101788,41.81568088033012,67.95048143053646,81.43053645116919
CY19001,CHEMISTRY LAB. ,157,380,156,30,3,1,0,Autumn 19,Chemistry_related_roles,,21.595598349381017,52.26960110041266,21.458046767537827,4.126547455295736,0.41265474552957354,0.1375515818431912,0.0,8.894085281980743,73.86519944979368,95.3232462173315,99.44979367262724
EA10001,EXTRA ACADEMIC ACTIVITY-I ,128,458,365,357,129,85,3,Autumn 19,Other_related_roles,,8.39344262295082,30.032786885245898,23.934426229508198,23.40983606557377,8.459016393442623,5.573770491803279,0.19672131147540983,7.60327868852459,38.42622950819672,62.36065573770492,85.77049180327869
EA10005,INDUCTION PROGRAM ,0,0,0,0,0,0,0,Autumn 19,Other_related_roles,,,,,,,,,,,,
EE11001,ELECTRICAL TECHNOLOGY ,82,100,147,143,132,123,0,Autumn 19,Electrical Engineering_related_roles,,11.279229711141678,13.75515818431912,20.220082530949107,19.669876203576344,18.15680880330124,16.91884456671252,0.0,6.449793672627235,25.034387895460796,45.2544704264099,64.92434662998625
EE19001,ELECTRICAL TECHNOLOGY LAB. ,77,285,253,82,25,4,1,Autumn 19,Electrical Engineering_related_roles,,10.591471801925723,39.20220082530949,34.80055020632737,11.279229711141678,3.43878954607978,0.5502063273727648,0.1375515818431912,8.367262723521321,49.79367262723521,84.59422283356258,95.87345254470426
HS13001,ENGLISH FOR COMMUNICATION ,60,171,267,202,60,7,0,Autumn 19,Humanities and Social Science_related_roles,,7.822685788787484,22.294654498044327,34.8109517601043,26.336375488917863,7.822685788787484,0.9126466753585397,0.0,7.886571056062581,30.117340286831812,64.92829204693612,91.26466753585399
MA10001,MATHEMATICS-I ,257,317,261,238,169,279,4,Autumn 19,Mathematics_related_roles,,16.852459016393443,20.78688524590164,17.114754098360656,15.60655737704918,11.081967213114755,18.295081967213115,0.26229508196721313,6.682622950819672,37.63934426229508,54.75409836065574,70.36065573770492
ME19001,INTRODUCTION TO MANUFACTURING PROCESSES ,35,452,240,34,6,0,0,Autumn 19,Mechanical Engineering_related_roles,,4.563233376792699,58.93089960886571,31.290743155149936,4.432855280312908,0.7822685788787485,0.0,0.0,8.620599739243808,63.49413298565841,94.78487614080835,99.21773142112126
CE13001,ENGINEERING DRAWING AND COMPUTER GRAPHICS ,77,136,256,258,0,0,0,Spring 20,Civil Engineering_related_roles,,10.591471801925723,18.707015130674005,35.213204951856945,35.488308115543326,0.0,0.0,0.0,8.044016506189822,29.29848693259973,64.51169188445667,100.0
CS10001,PROGRAMMING AND DATA STRUCTURES ,114,145,154,125,178,51,0,Spring 20,Computer Science_related_roles,Programming and Software Engineering; Competitive Programming for IT; ,14.863102998696217,18.904823989569753,20.078226857887874,16.297262059973924,23.20730117340287,6.6492829204693615,0.0,7.327249022164277,33.76792698826597,53.84615384615384,70.14341590612776
CS19101,PROGRAMMING AND DATA STRUCTURES TUTORIAL AND LABORATORY ,168,184,186,136,69,24,0,Spring 20,Computer Science_related_roles,,21.903520208604952,23.989569752281618,24.2503259452412,17.731421121251632,8.996088657105608,3.129074315514994,0.0,8.070404172099087,45.89308996088657,70.14341590612777,87.8748370273794
EA10002,EXTRA ACADEMIC ACTIVITY-II ,156,512,594,167,34,48,2,Spring 20,Other_related_roles,,10.310641110376736,33.84005287508261,39.25974884335757,11.037673496364839,2.247191011235955,3.1725049570389956,0.13218770654329146,8.12491738268341,44.15069398545935,83.41044282881691,94.44811632518176
MA10002,MATHEMATICS-II ,565,363,202,176,118,96,2,Spring 20,Mathematics_related_roles,,37.122207621550594,23.850197109067018,13.272010512483574,11.563731931668856,7.752956636005257,6.307490144546649,0.1314060446780552,8.195137976346912,60.97240473061761,74.24441524310119,85.80814717477004
ME10001,MECHANICS ,70,80,151,150,185,131,0,Spring 20,Mechanical Engineering_related_roles,,9.126466753585397,10.430247718383312,19.6870925684485,19.556714471968707,24.11994784876141,17.07953063885267,0.0,6.242503259452412,19.55671447196871,39.24380704041721,58.80052151238591
PH11001,PHYSICS ,160,167,170,97,63,70,0,Spring 20,Physics_related_roles,,22.00825309491059,22.97111416781293,23.383768913342504,13.342503438789546,8.665749656121045,9.628610729023384,0.0,7.5928473177441544,44.97936726272352,68.36313617606602,81.70563961485557
PH19001,PHYSICS LAB. ,187,411,103,22,1,3,0,Spring 20,Physics_related_roles,,25.722145804676757,56.53370013755158,14.167812929848694,3.0261348005502064,0.1375515818431912,0.41265474552957354,0.0,9.013755158184319,82.25584594222833,96.42365887207703,99.44979367262724
